"Model","Displ","Cyl","Trans","Drive","Fuel","Stnd","Class","APS","City_MPG","Hwy_MPG","Cmb_MPG","GGS","SM","Cmb_CO2","City_MPGe","Hwy_MPGe","Cmb_MPGe","Cmb_CO2e"
"RAM 1500",5.7,8,"Auto-8","2WD","Gasoline","L3ULEV125","pickup",3,17,23,19,3,"No",467,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","2WD","Gasoline","T3B125","pickup",3,17,23,19,3,"No",467,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","2WD","Gasoline","L3ULEV125","pickup",3,15,22,17,3,"No",514,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","2WD","Gasoline","T3B125","pickup",3,15,22,17,3,"No",514,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","4WD","Gasoline","L3ULEV125","pickup",3,17,22,19,3,"No",475,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","4WD","Gasoline","T3B125","pickup",3,17,22,19,3,"No",475,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","4WD","Gasoline","L3ULEV125","pickup",3,15,21,17,3,"No",523,NA,NA,NA,NA
"RAM 1500",5.7,8,"Auto-8","4WD","Gasoline","T3B125","pickup",3,15,21,17,3,"No",523,NA,NA,NA,NA
"RAM 1500 HFE",3.6,6,"Auto-8","2WD","Gasoline","L3ULEV70","pickup",5,20,26,23,5,"No",394,NA,NA,NA,NA
"RAM 1500 HFE",3.6,6,"Auto-8","2WD","Gasoline","T3B70","pickup",5,20,26,23,5,"No",394,NA,NA,NA,NA
"RAM Promaster City",2.4,4,"Auto-9","2WD","Gasoline","L3ULEV50","special purpose",6,21,28,24,5,"No",374,NA,NA,NA,NA
"RAM Promaster City",2.4,4,"Auto-9","2WD","Gasoline","T3B50","special purpose",6,21,28,24,5,"No",374,NA,NA,NA,NA
"ROLLS-ROYCE Cullinan",6.7,12,"SemiAuto-8","4WD","Gasoline","L3ULEV125","station wagon",3,12,20,14,1,"No",619,NA,NA,NA,NA
"ROLLS-ROYCE Cullinan",6.7,12,"SemiAuto-8","4WD","Gasoline","T3B125","station wagon",3,12,20,14,1,"No",619,NA,NA,NA,NA
"ROLLS-ROYCE Cullinan Black Badge",6.7,12,"SemiAuto-8","4WD","Gasoline","L3ULEV125","station wagon",3,12,20,14,1,"No",619,NA,NA,NA,NA
"ROLLS-ROYCE Cullinan Black Badge",6.7,12,"SemiAuto-8","4WD","Gasoline","T3B125","station wagon",3,12,20,14,1,"No",619,NA,NA,NA,NA
"ROLLS-ROYCE Dawn",6.6,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","small car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Dawn",6.6,12,"SemiAuto-8","2WD","Gasoline","T3B125","small car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Ghost",6.6,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","large car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Ghost",6.6,12,"SemiAuto-8","2WD","Gasoline","T3B125","large car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Ghost EWB",6.6,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","large car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Ghost EWB",6.6,12,"SemiAuto-8","2WD","Gasoline","T3B125","large car",3,12,18,14,1,"No",637,NA,NA,NA,NA
"ROLLS-ROYCE Phantom",6.7,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","large car",3,12,20,14,1,"No",615,NA,NA,NA,NA
"ROLLS-ROYCE Phantom",6.7,12,"SemiAuto-8","2WD","Gasoline","T3B125","large car",3,12,20,14,1,"No",615,NA,NA,NA,NA
"ROLLS-ROYCE Phantom EWB",6.7,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","large car",3,12,20,14,1,"No",615,NA,NA,NA,NA
"ROLLS-ROYCE Phantom EWB",6.7,12,"SemiAuto-8","2WD","Gasoline","T3B125","large car",3,12,20,14,1,"No",615,NA,NA,NA,NA
"ROLLS-ROYCE Wraith",6.6,12,"SemiAuto-8","2WD","Gasoline","L3ULEV125","midsize car",3,12,18,14,1,"No",624,NA,NA,NA,NA
"ROLLS-ROYCE Wraith",6.6,12,"SemiAuto-8","2WD","Gasoline","T3B125","midsize car",3,12,18,14,1,"No",624,NA,NA,NA,NA
"SUBARU Ascent",2.4,4,"SCV-8","4WD","Gasoline","L3ULEV125","standard SUV",3,21,27,23,5,"No",386,NA,NA,NA,NA
"SUBARU Ascent",2.4,4,"SCV-8","4WD","Gasoline","T3B125","standard SUV",3,21,27,23,5,"No",386,NA,NA,NA,NA
"SUBARU Ascent Limited/Touring",2.4,4,"SCV-8","4WD","Gasoline","L3ULEV125","standard SUV",3,20,26,22,4,"No",401,NA,NA,NA,NA
"SUBARU Ascent Limited/Touring",2.4,4,"SCV-8","4WD","Gasoline","T3B125","standard SUV",3,20,26,22,4,"No",401,NA,NA,NA,NA
"SUBARU BRZ",2,4,"Man-6","2WD","Gasoline","L3LEV160","small car",1,21,29,24,5,"No",372,NA,NA,NA,NA
"SUBARU BRZ",2,4,"Man-6","2WD","Gasoline","T3B160","small car",1,21,29,24,5,"No",372,NA,NA,NA,NA
"SUBARU BRZ",2,4,"SemiAuto-6","2WD","Gasoline","L3LEV160","small car",1,24,33,27,6,"No",322,NA,NA,NA,NA
"SUBARU BRZ",2,4,"SemiAuto-6","2WD","Gasoline","T3B160","small car",1,24,33,27,6,"No",322,NA,NA,NA,NA
"SUBARU BRZ tS",2,4,"Man-6","2WD","Gasoline","L3LEV160","small car",1,20,27,23,5,"No",384,NA,NA,NA,NA
"SUBARU BRZ tS",2,4,"Man-6","2WD","Gasoline","T3B160","small car",1,20,27,23,5,"No",384,NA,NA,NA,NA
"SUBARU Crosstrek",2,4,"Man-6","4WD","Gasoline","L3SULEV30","small SUV",7,22,29,25,5,"No",355,NA,NA,NA,NA
"SUBARU Crosstrek",2,4,"Man-6","4WD","Gasoline","T3B50","small SUV",6,22,29,25,5,"No",355,NA,NA,NA,NA
"SUBARU Crosstrek",2,4,"SCV-8","4WD","Gasoline","L3SULEV30","small SUV",7,27,33,30,7,"Yes",298,NA,NA,NA,NA
"SUBARU Crosstrek",2,4,"SCV-8","4WD","Gasoline","T3B50","small SUV",6,27,33,30,7,"Yes",298,NA,NA,NA,NA
"SUBARU Crosstrek Hybrid",2,4,"CVT","4WD","Gasoline/Electricity","L3SULEV30","small SUV",7,36,35,35,10,"Elite",151,99,80,90,NA
"SUBARU Crosstrek Hybrid",2,4,"CVT","4WD","Gasoline/Electricity","T3B50","small SUV",6,36,35,35,10,"Yes",151,99,80,90,NA
"SUBARU Forester",2.5,4,"SCV-7","4WD","Gasoline","L3SULEV30","small SUV",7,26,33,29,6,"No",309,NA,NA,NA,NA
"SUBARU Forester",2.5,4,"SCV-7","4WD","Gasoline","T3B50","small SUV",6,26,33,29,6,"No",309,NA,NA,NA,NA
"SUBARU Impreza",2,4,"Man-5","4WD","Gasoline","L3SULEV30","midsize car",7,23,31,26,5,"No",337,NA,NA,NA,NA
"SUBARU Impreza",2,4,"Man-5","4WD","Gasoline","L3SULEV30","station wagon",7,24,31,26,5,"No",335,NA,NA,NA,NA
"SUBARU Impreza",2,4,"Man-5","4WD","Gasoline","T3B50","midsize car",6,23,31,26,5,"No",337,NA,NA,NA,NA
"SUBARU Impreza",2,4,"Man-5","4WD","Gasoline","T3B50","station wagon",6,24,31,26,5,"No",335,NA,NA,NA,NA
"SUBARU Impreza",2,4,"SCV-7","4WD","Gasoline","L3SULEV30","midsize car",7,28,36,31,7,"Yes",282,NA,NA,NA,NA
"SUBARU Impreza",2,4,"SCV-7","4WD","Gasoline","L3SULEV30","station wagon",7,28,36,31,7,"Yes",288,NA,NA,NA,NA
"SUBARU Impreza",2,4,"SCV-7","4WD","Gasoline","T3B50","midsize car",6,28,36,31,7,"Yes",282,NA,NA,NA,NA
"SUBARU Impreza",2,4,"SCV-7","4WD","Gasoline","T3B50","station wagon",6,28,36,31,7,"Yes",288,NA,NA,NA,NA
"SUBARU Impreza 4-Door Sport",2,4,"Man-5","4WD","Gasoline","L3SULEV30","midsize car",7,23,31,26,5,"No",337,NA,NA,NA,NA
"SUBARU Impreza 4-Door Sport",2,4,"Man-5","4WD","Gasoline","T3B50","midsize car",6,23,31,26,5,"No",337,NA,NA,NA,NA
"SUBARU Impreza 4-Door Sport",2,4,"SCV-7","4WD","Gasoline","L3SULEV30","midsize car",7,27,36,30,7,"Yes",291,NA,NA,NA,NA
"SUBARU Impreza 4-Door Sport",2,4,"SCV-7","4WD","Gasoline","T3B50","midsize car",6,27,36,30,7,"Yes",291,NA,NA,NA,NA
"SUBARU Impreza 5-Door Sport",2,4,"Man-5","4WD","Gasoline","L3SULEV30","station wagon",7,22,30,25,5,"No",351,NA,NA,NA,NA
"SUBARU Impreza 5-Door Sport",2,4,"Man-5","4WD","Gasoline","T3B50","station wagon",6,22,30,25,5,"No",351,NA,NA,NA,NA
"SUBARU Impreza 5-Door Sport",2,4,"SCV-7","4WD","Gasoline","L3SULEV30","station wagon",7,27,35,30,7,"Yes",292,NA,NA,NA,NA
"SUBARU Impreza 5-Door Sport",2,4,"SCV-7","4WD","Gasoline","T3B50","station wagon",6,27,35,30,7,"Yes",292,NA,NA,NA,NA
"SUBARU Legacy",2.4,4,"SCV-8","4WD","Gasoline","L3ULEV125","large car",3,24,32,27,6,"No",330,NA,NA,NA,NA
"SUBARU Legacy",2.4,4,"SCV-8","4WD","Gasoline","T3B125","large car",3,24,32,27,6,"No",330,NA,NA,NA,NA
"SUBARU Legacy",2.5,4,"SCV-8","4WD","Gasoline","L3SULEV30","large car",7,27,35,30,7,"Yes",295,NA,NA,NA,NA
"SUBARU Legacy",2.5,4,"SCV-8","4WD","Gasoline","T3B50","large car",6,27,35,30,7,"Yes",295,NA,NA,NA,NA
"SUBARU Outback AWD",2.4,4,"SCV-8","4WD","Gasoline","L3ULEV125","small SUV",3,23,30,26,5,"No",343,NA,NA,NA,NA
"SUBARU Outback AWD",2.4,4,"SCV-8","4WD","Gasoline","T3B125","small SUV",3,23,30,26,5,"No",343,NA,NA,NA,NA
"SUBARU Outback AWD",2.5,4,"SCV-8","4WD","Gasoline","L3SULEV30","small SUV",7,26,33,29,6,"No",308,NA,NA,NA,NA
"SUBARU Outback AWD",2.5,4,"SCV-8","4WD","Gasoline","T3B50","small SUV",6,26,33,29,6,"No",308,NA,NA,NA,NA
"SUBARU WRX",2,4,"Man-6","4WD","Gasoline","L3LEV160","small car",1,21,27,23,5,"No",382,NA,NA,NA,NA
"SUBARU WRX",2,4,"Man-6","4WD","Gasoline","T3B160","small car",1,21,27,23,5,"No",382,NA,NA,NA,NA
"SUBARU WRX",2,4,"SCV-8","4WD","Gasoline","L3LEV160","small car",1,18,24,21,4,"No",422,NA,NA,NA,NA
"SUBARU WRX",2,4,"SCV-8","4WD","Gasoline","T3B160","small car",1,18,24,21,4,"No",422,NA,NA,NA,NA
"TESLA Model 3 Long Range",NA,NA,"Auto-1","4WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,120,112,116,0
"TESLA Model 3 Long Range",NA,NA,"Auto-1","4WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,120,112,116,0
"TESLA Model 3 Long Range Perform 18""",NA,NA,"Auto-1","4WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,120,112,116,0
"TESLA Model 3 Long Range Perform 18""",NA,NA,"Auto-1","4WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,120,112,116,0
"TESLA Model 3 Long Range Perform 19""",NA,NA,"Auto-1","4WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,119,112,116,0
"TESLA Model 3 Long Range Perform 19""",NA,NA,"Auto-1","4WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,119,112,116,0
"TESLA Model 3 Long Range Perform 20""",NA,NA,"Auto-1","4WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,113,106,109,0
"TESLA Model 3 Long Range Perform 20""",NA,NA,"Auto-1","4WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,113,106,109,0
"TESLA Model 3 Mid Range",NA,NA,"Auto-1","2WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,128,117,123,0
"TESLA Model 3 Mid Range",NA,NA,"Auto-1","2WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,128,117,123,0
"TESLA Model 3 Standard Range",NA,NA,"Auto-1","2WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,138,124,131,0
"TESLA Model 3 Standard Range",NA,NA,"Auto-1","2WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,138,124,131,0
"TESLA Model 3 Standard Range Plus",NA,NA,"Auto-1","2WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,148,132,141,0
"TESLA Model 3 Standard Range Plus",NA,NA,"Auto-1","2WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,148,132,141,0
"TESLA Model 4 Long Range",NA,NA,"Auto-1","2WD","Electricity","T3B0","midsize car",10,NA,NA,NA,10,"Elite",NA,136,123,130,0
"TESLA Model 4 Long Range",NA,NA,"Auto-1","2WD","Electricity","ZEV","midsize car",10,NA,NA,NA,10,"Elite",NA,136,123,130,0
"TESLA Model S Long Range",NA,NA,"Auto-1","4WD","Electricity","T3B0","large car",10,NA,NA,NA,10,"Elite",NA,115,107,111,0
"TESLA Model S Long Range",NA,NA,"Auto-1","4WD","Electricity","ZEV","large car",10,NA,NA,NA,10,"Elite",NA,115,107,111,0
"TESLA Model S Performance (19"")",NA,NA,"Auto-1","4WD","Electricity","T3B0","large car",10,NA,NA,NA,10,"Elite",NA,104,104,104,0
"TESLA Model S Performance (19"")",NA,NA,"Auto-1","4WD","Electricity","ZEV","large car",10,NA,NA,NA,10,"Elite",NA,104,104,104,0
"TESLA Model S Performance (21"")",NA,NA,"Auto-1","4WD","Electricity","T3B0","large car",10,NA,NA,NA,10,"Elite",NA,98,96,97,0
"TESLA Model S Performance (21"")",NA,NA,"Auto-1","4WD","Electricity","ZEV","large car",10,NA,NA,NA,10,"Elite",NA,98,96,97,0
"TESLA Model S Standard Range",NA,NA,"Auto-1","4WD","Electricity","T3B0","large car",10,NA,NA,NA,10,"Elite",NA,113,105,109,0
"TESLA Model S Standard Range",NA,NA,"Auto-1","4WD","Electricity","ZEV","large car",10,NA,NA,NA,10,"Elite",NA,113,105,109,0
"TESLA Model X Long Range",NA,NA,"Auto-1","4WD","Electricity","T3B0","standard SUV",10,NA,NA,NA,10,"Elite",NA,99,93,96,0
"TESLA Model X Long Range",NA,NA,"Auto-1","4WD","Electricity","ZEV","standard SUV",10,NA,NA,NA,10,"Elite",NA,99,93,96,0
"TESLA Model X Performance (20"")",NA,NA,"Auto-1","4WD","Electricity","T3B0","standard SUV",10,NA,NA,NA,10,"Elite",NA,90,89,90,0
"TESLA Model X Performance (20"")",NA,NA,"Auto-1","4WD","Electricity","ZEV","standard SUV",10,NA,NA,NA,10,"Elite",NA,90,89,90,0
"TESLA Model X Performance (22"")",NA,NA,"Auto-1","4WD","Electricity","T3B0","standard SUV",10,NA,NA,NA,10,"Elite",NA,80,77,79,0
"TESLA Model X Performance (22"")",NA,NA,"Auto-1","4WD","Electricity","ZEV","standard SUV",10,NA,NA,NA,10,"Elite",NA,80,77,79,0
"TESLA Model X Standard Range",NA,NA,"Auto-1","4WD","Electricity","T3B0","standard SUV",10,NA,NA,NA,10,"Elite",NA,105,98,101,0
"TESLA Model X Standard Range",NA,NA,"Auto-1","4WD","Electricity","ZEV","standard SUV",10,NA,NA,NA,10,"Elite",NA,105,98,101,0
"TOYOTA 4Runner",4,6,"SemiAuto-5","2WD","Gasoline","L3ULEV70","standard SUV",5,16,19,17,3,"No",503,NA,NA,NA,NA
"TOYOTA 4Runner",4,6,"SemiAuto-5","2WD","Gasoline","T3B70","standard SUV",5,16,19,17,3,"No",503,NA,NA,NA,NA
"TOYOTA 4Runner",4,6,"SemiAuto-5","4WD","Gasoline","L3ULEV70","standard SUV",5,16,19,17,3,"No",515,NA,NA,NA,NA
"TOYOTA 4Runner",4,6,"SemiAuto-5","4WD","Gasoline","T3B70","standard SUV",5,16,19,17,3,"No",515,NA,NA,NA,NA
"TOYOTA 86",2,4,"Man-6","2WD","Gasoline","L3LEV160","small car",1,21,28,24,5,"No",373,NA,NA,NA,NA
"TOYOTA 86",2,4,"Man-6","2WD","Gasoline","T3B160","small car",1,21,28,24,5,"No",373,NA,NA,NA,NA
"TOYOTA 86",2,4,"SemiAuto-6","2WD","Gasoline","L3LEV160","small car",1,24,32,27,6,"No",328,NA,NA,NA,NA
"TOYOTA 86",2,4,"SemiAuto-6","2WD","Gasoline","T3B160","small car",1,24,32,27,6,"No",328,NA,NA,NA,NA
"TOYOTA Avalon",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,31,25,5,"No",354,NA,NA,NA,NA
"TOYOTA Avalon",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,31,25,5,"No",354,NA,NA,NA,NA
"TOYOTA Avalon Hybrid",2.5,4,"SCV-6","2WD","Gasoline","L3SULEV30","midsize car",7,43,43,43,9,"Yes",203,NA,NA,NA,NA
"TOYOTA Avalon Hybrid",2.5,4,"SCV-6","2WD","Gasoline","T3B30","midsize car",7,43,43,43,9,"Yes",203,NA,NA,NA,NA
"TOYOTA Avalon Hybrid XLE",2.5,4,"SCV-6","2WD","Gasoline","L3SULEV30","midsize car",7,43,44,44,9,"Yes",201,NA,NA,NA,NA
"TOYOTA Avalon Hybrid XLE",2.5,4,"SCV-6","2WD","Gasoline","T3B30","midsize car",7,43,44,44,9,"Yes",201,NA,NA,NA,NA
"TOYOTA Avalon XLE",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,32,26,5,"No",341,NA,NA,NA,NA
"TOYOTA Avalon XLE",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,32,26,5,"No",341,NA,NA,NA,NA
"TOYOTA C-HR",2,4,"SCV-7","2WD","Gasoline","L3ULEV125","small car",3,27,31,29,6,"No",305,NA,NA,NA,NA
"TOYOTA C-HR",2,4,"SCV-7","2WD","Gasoline","T3B125","small car",3,27,31,29,6,"No",305,NA,NA,NA,NA
"TOYOTA Camry",2.5,4,"SemiAuto-8","2WD","Gasoline","L3SULEV30","midsize car",7,29,41,34,8,"Yes",264,NA,NA,NA,NA
"TOYOTA Camry",2.5,4,"SemiAuto-8","2WD","Gasoline","T3B30","midsize car",7,29,41,34,8,"Yes",264,NA,NA,NA,NA
"TOYOTA Camry",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,33,26,5,"No",338,NA,NA,NA,NA
"TOYOTA Camry",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,33,26,5,"No",338,NA,NA,NA,NA
"TOYOTA Camry Hybrid LE",2.5,4,"SCV-6","2WD","Gasoline","L3SULEV30","midsize car",7,51,53,52,10,"Elite",170,NA,NA,NA,NA
"TOYOTA Camry Hybrid LE",2.5,4,"SCV-6","2WD","Gasoline","T3B30","midsize car",7,51,53,52,10,"Elite",170,NA,NA,NA,NA
"TOYOTA Camry Hybrid XLE/SE",2.5,4,"SCV-6","2WD","Gasoline","L3SULEV30","midsize car",7,44,47,46,10,"Elite",195,NA,NA,NA,NA
"TOYOTA Camry Hybrid XLE/SE",2.5,4,"SCV-6","2WD","Gasoline","T3B30","midsize car",7,44,47,46,10,"Elite",195,NA,NA,NA,NA
"TOYOTA Camry LE/SE",2.5,4,"SemiAuto-8","2WD","Gasoline","L3SULEV30","midsize car",7,28,39,32,7,"Yes",279,NA,NA,NA,NA
"TOYOTA Camry LE/SE",2.5,4,"SemiAuto-8","2WD","Gasoline","T3B30","midsize car",7,28,39,32,7,"Yes",279,NA,NA,NA,NA
"TOYOTA Camry TRD",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,31,25,5,"No",354,NA,NA,NA,NA
"TOYOTA Camry TRD",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,31,25,5,"No",354,NA,NA,NA,NA
"TOYOTA Camry XLE/XSE",2.5,4,"SemiAuto-8","2WD","Gasoline","L3SULEV30","midsize car",7,27,38,31,7,"Yes",284,NA,NA,NA,NA
"TOYOTA Camry XLE/XSE",2.5,4,"SemiAuto-8","2WD","Gasoline","T3B30","midsize car",7,27,38,31,7,"Yes",284,NA,NA,NA,NA
"TOYOTA Camry XSE",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,32,26,5,"No",345,NA,NA,NA,NA
"TOYOTA Camry XSE",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,32,26,5,"No",345,NA,NA,NA,NA
"TOYOTA Corolla",1.8,4,"CVT","2WD","Gasoline","L3ULEV70","small car",5,30,38,33,7,"Yes",267,NA,NA,NA,NA
"TOYOTA Corolla",1.8,4,"CVT","2WD","Gasoline","T3B70","small car",5,30,38,33,7,"Yes",267,NA,NA,NA,NA
"TOYOTA Corolla",1.8,4,"Man-6","2WD","Gasoline","L3ULEV70","small car",5,29,39,33,7,"Yes",266,NA,NA,NA,NA
"TOYOTA Corolla",1.8,4,"Man-6","2WD","Gasoline","T3B70","small car",5,29,39,33,7,"Yes",266,NA,NA,NA,NA
"TOYOTA Corolla",2,4,"Man-6","2WD","Gasoline","L3ULEV50","small car",6,29,36,32,7,"Yes",277,NA,NA,NA,NA
"TOYOTA Corolla",2,4,"Man-6","2WD","Gasoline","T3B50","small car",6,29,36,32,7,"Yes",277,NA,NA,NA,NA
"TOYOTA Corolla",2,4,"SCV-10","2WD","Gasoline","L3ULEV50","small car",6,31,40,34,8,"Yes",257,NA,NA,NA,NA
"TOYOTA Corolla",2,4,"SCV-10","2WD","Gasoline","T3B50","small car",6,31,40,34,8,"Yes",257,NA,NA,NA,NA
"TOYOTA Corolla Hatchback",2,4,"Man-6","2WD","Gasoline","L3ULEV50","small car",6,28,37,31,7,"Yes",280,NA,NA,NA,NA
"TOYOTA Corolla Hatchback",2,4,"Man-6","2WD","Gasoline","T3B50","small car",6,28,37,31,7,"Yes",280,NA,NA,NA,NA
"TOYOTA Corolla Hatchback",2,4,"SCV-10","2WD","Gasoline","L3ULEV50","small car",6,32,41,35,8,"Yes",250,NA,NA,NA,NA
"TOYOTA Corolla Hatchback",2,4,"SCV-10","2WD","Gasoline","T3B50","small car",6,32,41,35,8,"Yes",250,NA,NA,NA,NA
"TOYOTA Corolla Hatchback XSE",2,4,"SCV-10","2WD","Gasoline","L3ULEV50","small car",6,30,38,33,7,"Yes",266,NA,NA,NA,NA
"TOYOTA Corolla Hatchback XSE",2,4,"SCV-10","2WD","Gasoline","T3B50","small car",6,30,38,33,7,"Yes",266,NA,NA,NA,NA
"TOYOTA Corolla Hybrid",1.8,4,"CVT","2WD","Gasoline","L3SULEV30","small car",7,53,52,52,10,"Elite",170,NA,NA,NA,NA
"TOYOTA Corolla Hybrid",1.8,4,"CVT","2WD","Gasoline","T3B30","small car",7,53,52,52,10,"Elite",170,NA,NA,NA,NA
"TOYOTA Corolla XLE",1.8,4,"CVT","2WD","Gasoline","L3ULEV70","small car",5,29,37,32,7,"Yes",274,NA,NA,NA,NA
"TOYOTA Corolla XLE",1.8,4,"CVT","2WD","Gasoline","T3B70","small car",5,29,37,32,7,"Yes",274,NA,NA,NA,NA
"TOYOTA Corolla XSE",2,4,"SCV-10","2WD","Gasoline","L3ULEV50","small car",6,31,38,34,8,"Yes",265,NA,NA,NA,NA
"TOYOTA Corolla XSE",2,4,"SCV-10","2WD","Gasoline","T3B50","small car",6,31,38,34,8,"Yes",265,NA,NA,NA,NA
"TOYOTA Land Cruiser",5.7,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,13,17,14,1,"No",618,NA,NA,NA,NA
"TOYOTA Land Cruiser",5.7,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,13,17,14,1,"No",618,NA,NA,NA,NA
"TOYOTA Prius",1.8,4,"CVT","2WD","Gasoline","L3SULEV30","midsize car",7,54,50,52,10,"Elite",169,NA,NA,NA,NA
"TOYOTA Prius",1.8,4,"CVT","2WD","Gasoline","T3B30","midsize car",7,54,50,52,10,"Elite",169,NA,NA,NA,NA
"TOYOTA Prius",1.8,4,"CVT","4WD","Gasoline","L3SULEV30","midsize car",7,52,48,50,10,"Elite",176,NA,NA,NA,NA
"TOYOTA Prius",1.8,4,"CVT","4WD","Gasoline","T3B30","midsize car",7,52,48,50,10,"Elite",176,NA,NA,NA,NA
"TOYOTA Prius Eco",1.8,4,"CVT","2WD","Gasoline","L3SULEV30","midsize car",7,58,53,56,10,"Elite",158,NA,NA,NA,NA
"TOYOTA Prius Eco",1.8,4,"CVT","2WD","Gasoline","T3B30","midsize car",7,58,53,56,10,"Elite",158,NA,NA,NA,NA
"TOYOTA Prius Prime",1.8,4,"CVT","2WD","Gasoline/Electricity","L3SULEV30","midsize car",7,55,53,54,10,"Elite",78,145,121,133,NA
"TOYOTA Prius Prime",1.8,4,"CVT","2WD","Gasoline/Electricity","T3B30","midsize car",7,55,53,54,10,"Elite",78,145,121,133,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","2WD","Gasoline","L3ULEV50","small SUV",6,26,35,30,7,"Yes",301,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","2WD","Gasoline","L3ULEV50","small SUV",6,28,35,30,7,"Yes",290,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","2WD","Gasoline","T3B50","small SUV",6,26,35,30,7,"Yes",301,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","2WD","Gasoline","T3B50","small SUV",6,28,35,30,7,"Yes",290,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","4WD","Gasoline","L3ULEV50","small SUV",6,25,33,28,6,"No",315,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","4WD","Gasoline","L3ULEV50","small SUV",6,27,33,29,6,"No",301,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","4WD","Gasoline","T3B50","small SUV",6,25,33,28,6,"No",315,NA,NA,NA,NA
"TOYOTA RAV4",2.5,4,"SemiAuto-8","4WD","Gasoline","T3B50","small SUV",6,27,33,29,6,"No",301,NA,NA,NA,NA
"TOYOTA RAV4 Hybrid",2.5,4,"SCV-6","4WD","Gasoline","L3SULEV30","small SUV",7,41,38,40,9,"Yes",223,NA,NA,NA,NA
"TOYOTA RAV4 Hybrid",2.5,4,"SCV-6","4WD","Gasoline","T3B30","small SUV",7,41,38,40,9,"Yes",223,NA,NA,NA,NA
"TOYOTA RAV4 LE",2.5,4,"SemiAuto-8","4WD","Gasoline","L3ULEV50","small SUV",6,27,34,30,7,"Yes",296,NA,NA,NA,NA
"TOYOTA RAV4 LE",2.5,4,"SemiAuto-8","4WD","Gasoline","T3B50","small SUV",6,27,34,30,7,"Yes",296,NA,NA,NA,NA
